Glenlyon,-37.28923118,144.2482923,665318,22,11188,11261,11195,46,46149,,,
Glenmaggie,-37.91088141,146.7610158,511208,24,7625,19899,42622,80,111288,,,
Glenmore,-37.71383286,144.3238831,385000,1,10297,10972,10379,40,11070,,,
Glenorchy,-36.9077366,142.6633556,424250,4,19504,19444,81508,40,213959,,,
Glenormiston South,-38.1724743,142.9529581,343000,2,8217,18505,17649,40,111020,,,
Glenpatrick,-37.137961,143.340845,175000,1,32694,36887,32818,40,137457,,,
Glenrowan,-36.44765377,146.2304538,296319,47,12560,12513,12722,57,67046,,,
Glenroy,-37.70327814,144.9242397,496974,1680,555,867,3679,34,1247,,,
Glenthompson,-37.63717916,142.5473132,534133,15,51799,51777,84409,40,167318,,,
Glomar Beach,-38.2941765,147.2928805,228750,2,27584,29032,77662,80,158272,,,
Gnarwarre,-38.17232585,144.1548225,696813,8,14180,14292,14395,40,13316,,,
Gnotuk,-38.208038,143.100028,260000,1,4554,5167,4561,40,97593,,,
Golden Beach,-38.12639547,147.4394298,311122,133,31819,31300,64527,80,165181,,,
Golden Gully,-36.78934572,144.2632039,296500,6,1616,2262,2695,50,93949,,,
Golden Point,-37.57120766,143.8646357,289489,92,954,859,1381,40,70768,,,
Golden Square,-36.77303819,144.2497576,317046,843,1192,1707,1891,50,96100,,,
Goldie,-37.241528,144.811787,400000,1,7949,13112,7949,50,24034,,,
Goldsborough,-36.826534,143.669486,720000,1,6682,25286,39731,46,116430,,,
Gooramadda,-36.012007,146.610772,386000,1,3930,19846,20548,57,26174,,,
Goorambat,-36.409375,145.9218677,388333,3,16420,16624,17492,46,90124,,,
Goornong,-36.6244956,144.4965972,357369,42,17121,18255,23206,50,97522,,,
Gorae West,-38.219917,141.457154,1250000,1,18586,18902,19114,40,239366,,,
Gordon,-37.57721468,144.1081185,479392,130,10522,22470,10590,40,31222,,,
Gormandale,-38.30362829,146.7022457,350333,9,18159,18704,22140,80,107893,,,
Goroke,-36.7196733,141.4729137,341825,20,38444,64901,38697,40,309444,,,
Goughs Bay,-37.18080236,146.0700809,756395,76,13842,78194,13775,60,90001,,,
Goulburn Weir,-36.720112,145.17189,445000,1,7087,33856,33382,50,78843,,,
Gowanbrae,-37.70365807,144.8975031,587547,234,1126,1509,2456,34,1400,,,
Gower,-37.032117,144.097596,850000,1,5230,27770,5230,46,82530,,,
Grahamvale,-36.36978667,145.4444257,466556,9,2718,2836,3409,50,123107,,,
Granite Rock,-37.7670005,147.6539068,314625,4,5437,6853,32730,80,195373,,,
Grantville,-38.40546004,145.5358842,269132,140,1256,21928,39969,77,39665,,,
Granya,-36.092195,147.317562,122500,2,18164,29894,36942,67,39268,,,
Grassmere,-38.2622995,142.5145248,471500,4,6789,12034,12636,40,147059,,,
Graytown,-36.822663,144.945367,360000,1,28150,27923,27757,50,65617,,,
Great Western,-37.14773191,142.8447764,676357,35,11493,11782,61677,40,183091,,,
Green Gully,-37.109006,144.092127,475000,1,13116,26287,13116,46,70045,,,
Greendale,-37.55798031,144.3120304,533037,54,9269,17237,9297,40,17221,,,
Greenhill,-37.174733,144.435424,1300000,1,8256,8349,8385,50,51823,,,
Greensborough,-37.6996055,145.1067965,572151,2009,809,1188,1517,39,1410,,,
Greenvale,-37.64162119,144.8958107,597638,1031,1315,1679,2611,40,1519,,,
Grenville,-37.77109,143.8700633,1050000,3,16424,19295,23260,40,57863,,,
Greta,-36.575453,146.2903585,262000,2,24429,24087,24570,57,71584,,,
Greta West,-36.532653,146.225588,125000,1,21088,20897,21248,57,72817,,,
Grovedale,-38.20443949,144.3329261,379973,1799,975,1611,2034,40,1028,,,
Gruyere,-37.74421525,145.4709179,772040,25,4150,4102,11181,60,10475,,,
Guildford,-37.15149838,144.1682139,776971,17,10508,21347,10627,46,63206,,,
Gunbower,-35.9565111,144.3701451,238893,28,21159,38232,21592,50,170752,,,
Gundowring,-36.436294,147.0708422,1008000,6,22309,28143,28341,75,39211,,,
Guys Hill,-38.01455267,145.3913968,570074,34,3900,3832,4011,68,6640,,,
Haddon,-37.59959754,143.6955407,435815,84,5205,10242,14002,40,82291,,,
Hadfield,-37.7092635,144.9452864,540034,401,665,768,3788,34,1908,,,
Hallam,-38.00558462,145.2735142,392316,906,778,1129,1072,59,1117,,,
Hallora,-38.248272,145.851866,753000,1,10685,11887,10685,80,36520,,,
Halls Gap,-37.14970707,142.5283897,381585,88,24630,24739,69122,40,202016,,,
Hallston,-38.35858154,146.0235443,325000,1,14530,14826,20219,80,55835,,,
Hamilton,-37.73836802,142.0261782,351051,618,1236,1432,74916,40,203423,,,
Hamlyn Heights,-38.12242132,144.3275179,406009,697,504,2048,3836,40,3496,,,
Hampton,-37.93740325,145.0108055,1389472,917,690,755,1038,29,3058,,,
Hampton East,-37.93861086,145.0306466,828804,418,478,765,829,39,1507,,,
Hampton Park,-38.03650143,145.266517,350506,2549,904,1104,3114,60,1127,,,
Hansonville,-36.586925,146.2856065,277500,2,25738,25401,25880,57,72760,,,
Harcourt,-36.99615818,144.2615042,562944,71,7916,20662,7719,50,76824,,,
Harcourt North,-36.95662084,144.2640288,668333,6,11497,16369,11657,50,80467,,,
Harkaway,-37.99813337,145.3482126,661259,81,2878,2892,4008,66,2927,,,
Harmers Haven,-38.6545444,145.5758716,350800,5,5460,5637,59129,101,66705,,,
Harrietville,-36.89102099,147.0666727,844130,27,18825,20572,18861,80,86799,,,
Harrow,-37.16383928,141.5893554,595788,8,29636,74896,30189,40,267000,,,
Harston,-36.47613333,145.1323,270333,3,11347,19915,26920,50,105004,,,
Hastings,-38.30452044,145.1803421,473842,996,1173,1268,8991,90,14284,,,
Hattah,-34.7632532,142.2819097,133000,1,34639,62808,34633,50,381487,,,
Havelock,-36.96844065,143.7719703,722750,2,9050,9132,26161,39,98307,,,
Haven,-36.75851578,142.1984135,383417,30,4623,4865,22964,40,253619,,,
Hawkesdale,-38.10844643,142.3218179,629714,7,20824,29724,32420,40,166440,,,
Hawthorn,-37.82252894,145.0328824,1701291,1110,335,946,684,19,1427,,,
Hawthorn East,-37.83044189,145.0498738,1461661,884,377,834,614,21,805,,,
Hazeldene,-37.36350967,145.2817285,343700,10,19566,28335,21265,57,22572,,,
Hazelwood,-38.30361667,146.413168,468333,3,5004,5059,8431,80,83677,,,
Hazelwood North,-38.27579554,146.4882319,441857,35,6653,6724,6583,80,89030,,,
Hazelwood South,-38.32219803,146.4523809,396067,15,3264,3288,10532,80,87547,,,
Healesville,-37.65710454,145.521578,515783,550,1312,14554,1883,60,18518,,,
Heath Hill,-38.23605447,145.7268666,344000,2,15050,15989,16098,80,27190,,,
Heathcote,-36.92136587,144.7135951,376472,347,2481,42316,42479,50,59459,,,
Heathcote Junction,-37.37189647,145.0348248,445704,54,1972,6661,6849,46,6685,,,
Heathcote South,-36.908774,144.693261,190000,1,1922,43428,43324,50,61428,,,
Heatherton,-37.95718727,145.0822859,593140,268,437,2364,922,39,1665,,,
Heathmere,-38.2202435,141.6044955,1560000,2,9365,13932,14429,40,226555,,,
Heathmont,-37.82998089,145.2432592,637380,844,609,1852,1454,46,2088,,,
Heidelberg,-37.74996231,145.0701692,822156,384,448,960,820,28,945,,,
Heidelberg Heights,-37.7430534,145.0532981,609958,605,432,2045,813,28,1739,,,
Heidelberg West,-37.74069526,145.0418407,478195,473,316,1286,833,27,1153,,,
Hepburn,-37.30904171,144.1306862,564214,14,3436,3814,3548,37,48995,,,
Hepburn Springs,-37.31298767,144.1364468,465248,121,2850,3278,2959,37,48347,,,
Herne Hill,-38.13396732,144.3235797,369859,404,676,1398,2990,40,3378,,,
Hernes Oak,-38.2252395,146.2904033,389222,9,4400,6006,9907,80,70883,,,
Hesket,-37.35631386,144.6311312,911875,8,9769,9048,12613,50,26142,,,
Hexham,-37.9958975,142.6880375,497500,2,14569,45484,45626,40,138910,,,
Heyfield,-37.9781538,146.7854732,249410,177,727,16725,38318,80,112463,,,
Heywood,-38.13362242,141.6262106,359472,124,580,23656,24168,40,225883,,,
Hiawatha,-38.51702,146.453432,390000,1,21758,22781,26662,80,96829,,,
Hidden Valley,-37.19677423,145.0758958,522997,145,2811,2769,2987,46,9543,,,
High Camp,-37.1934435,144.8914495,492500,2,12175,11612,13096,50,25510,,,
Highett,-37.94984337,145.0371267,813356,836,367,597,1339,40,797,,,
Highlands,-37.09651787,145.4143474,413750,4,12963,26060,13276,46,53232,,,
Highton,-38.17385806,144.3136259,509193,2238,1125,897,1334,40,884,,,
Hill End,-38.02907467,146.158446,365000,7,18442,18333,20061,80,57314,,,
Hillcrest,-37.61859125,143.640824,956250,4,4941,15302,19181,40,84001,,,
Hilldene,-37.049011,145.036154,715000,1,9340,9107,9494,50,40692,,,
Hillside,-37.69161787,144.7468268,462513,1426,686,2329,986,39,2377,,,
Hoddles Creek,-37.83703503,145.586717,585143,28,6447,6752,16695,69,23517,,,
Hollands Landing,-38.04734267,147.4630452,222000,3,27601,28766,50973,80,220018,,,
Hopetoun,-35.72927421,142.3626478,167698,58,633,110535,37816,40,284852,,,
Hopetoun Park,-37.70174354,144.5004133,741364,22,5191,5414,6586,40,5641,,,
Hoppers Crossing,-37.86679941,144.6904373,369742,3073,807,945,1304,37,1070,,,
Hordern Vale,-38.809986,143.50596,250000,2,14916,52536,50654,40,74620,,,
Horsham,-36.71534122,142.1955494,2629047,1830,1326,1569,22870,40,257319,,,
Howqua,-37.2253218,146.1466796,482200,5,19575,77825,19514,67,94812,,,
Howqua Hills,-37.195569,146.34179,1100000,1,27453,75633,27341,80,121383,,,
Howqua Inlet,-37.22425473,146.1331665,419571,14,19043,77175,18981,66,90756,,,
Hughesdale,-37.9005331,145.080803,860874,418,361,911,905,33,911,,,
Humevale,-37.49925866,145.1713768,696300,5,4950,10530,21199,57,5400,,,
Huntingdale,-37.9063118,145.10878,761989,88,466,1689,797,36,1772,,,
Huntly,-36.66483509,144.3380245,369818,110,5011,4765,11054,50,100720,,,
Huon,-36.21975,147.066207,300000,1,10517,20345,19430,66,19866,,,
Huon Creek,-36.154907,146.795186,500000,1,6364,6841,7096,57,6892,,,
Hurstbridge,-37.6370545,145.1930629,538817,270,1118,5078,10822,57,5085,,,
Illabarook,-37.82649,143.645559,848000,1,20585,30488,34221,40,80002,,,
Illowa,-38.32871942,142.3994125,578500,12,4546,5265,8669,40,156375,,,
Indented Head,-38.13611873,144.7045498,602350,210,3920,5031,29849,40,15218,,,
Inglewood,-36.57557088,143.8673146,588016,64,28493,42403,41622,50,135214,,,
Ingliston,-37.63375465,144.2806866,680000,1,6322,14691,6322,40,14733,,,
Invergordon,-36.14538761,145.6119248,243800,5,16567,26274,16066,50,112513,,,
Inverleigh,-38.10053941,144.0472775,836844,90,8505,12632,13230,40,23908,,,
Inverloch,-38.63300112,145.722693,428459,907,1290,12129,60183,100,70005,,,
Invermay,-37.51794986,143.8751762,711426,47,3798,4478,5176,40,62857,,,
Invermay Park,-37.52659486,143.8598125,415132,91,2559,3085,3603,40,74767,,,
Iona,-38.14935902,145.6920377,473667,3,6256,14500,15011,80,18853,,,
Iraak,-34.42840567,142.3540518,569333,3,20240,31204,32924,50,407426,,,
Irishtown,-37.17300797,144.2366028,2060000,1,12011,20600,12212,46,62664,,,
Ironbark,-36.75246248,144.2622057,270078,51,556,1647,1498,50,97080,,,
Irrewarra,-38.30409165,143.6484396,540750,4,6820,7272,39625,40,48668,,,
Irrewillipe,-38.4205562,143.4395686,625000,2,15237,15490,33369,40,65423,,,
Irymple,-34.23325292,142.1745225,484331,356,1778,4384,5936,50,434663,,,
Ivanhoe,-37.76573882,145.0412429,1105455,694,387,857,684,23,891,,,
Ivanhoe East,-37.77340841,145.0593093,1409613,274,444,1436,1507,25,1453,,,
Jacana,-37.68740991,144.9115135,378557,203,546,1130,2802,36,779,,,
Jack River,-38.5482775,146.56293,320000,2,10020,10085,37372,80,106802,,,
Jackass Flat,-36.73285352,144.2714436,394194,36,2552,3936,5588,50,98095,,,
Jam Jerrup,-38.32512554,145.5207645,400350,10,7652,14384,31888,68,27944,,,
Jamieson,-37.2925432,146.134733,1102093,43,22945,71309,26473,70,95493,,,
Jan Juc,-38.34498528,144.2979495,683637,435,753,2457,17485,40,2707,,,
Jancourt East,-38.420626,143.153125,230000,1,11902,20970,20539,40,90369,,,
Jeeralang,-38.35232505,146.4185014,414500,4,4556,4512,13015,80,85929,,,
Jeeralang Junction,-38.35076632,146.4105264,416607,28,4350,4319,12748,80,85218,,,
Jeetho,-38.394113,145.737917,315000,1,8403,20165,29671,80,41492,,,
Jeparit,-36.14266435,141.9869928,203155,74,26596,66287,477,40,318259,,,
Jindivick,-38.04079138,145.8972866,410250,8,3016,11321,11557,80,34363,,,
Johanna,-38.7374198,143.4099462,633600,10,22029,46615,60590,40,77291,,,
Johnsonville,-37.81942696,147.8276075,286136,22,14375,15536,16376,80,206715,,,
Jumbunna,-38.468197,145.775009,215000,1,5369,14755,35473,80,50162,,,
Junction Village,-38.13321123,145.2929331,369955,67,2473,2664,3773,67,2764,,,
Jung,-36.60458178,142.3567647,214167,9,17764,18712,40038,40,257357,,,
Junortoun,-36.77843445,144.3624245,510398,152,3429,5752,6268,50,89210,,,
Kalimna,-37.87478543,147.9687607,301331,71,2675,1863,2907,80,217677,,,
Kalimna West,-37.846956,147.9199695,277500,2,7578,7019,7741,80,212982,,,
Kalkallo,-37.53575937,144.9491348,517667,9,5098,5058,5919,46,5080,,,
Kallista,-37.88967807,145.3853987,542838,200,1466,3167,1518,66,11914,,,
Kalorama,-37.81967513,145.3732397,551309,209,2707,6268,6394,57,6548,,,
Kamarooka,-36.4833285,144.345736,522500,2,24871,24660,30904,50,117628,,,
Kancoona,-36.556096,147.002828,1310000,1,19356,19455,19896,80,49229,,,
Kangaroo Flat,-36.79884448,144.2372522,309148,917,1069,1604,4625,50,94756,,,
Kangaroo Ground,-37.69024426,145.2356541,780568,81,4729,6429,10354,56,6101,,,
Kangaroo Lake,-35.56627,143.762152,248000,1,23343,23314,31296,50,232339,,,
Kaniva,-36.37707633,141.2411185,169447,85,493,78373,547,40,299798,,,
Kanumbra,-37.017117,145.695499,268000,1,14292,58062,32074,57,75732,,,
Kardella,-38.4361025,145.8941785,687500,2,6263,6511,34012,80,53536,,,
Kardella South,-38.44847791,145.8684561,447500,2,4665,7364,31140,80,53218,,,
Karingal,-38.14487781,145.1619949,316000,2,430,504,885,70,913,,,
Karnak,-36.82620239,141.4711914,135000,1,28177,65740,28297,40,296945,,,
Katamatite,-36.07922138,145.6877619,311750,14,18136,18093,18463,50,105863,,,
Katandra,-36.22871873,145.5799962,293333,3,19856,22937,18917,50,142122,,,
Katandra West,-36.226983,145.5625742,218333,6,18733,22039,17766,50,141688,,,
Katunga,-36.00061731,145.4600012,357650,10,10086,19100,11254,50,130341,,,
Kawarren,-38.49543167,143.5819859,913750,4,17122,17130,35187,40,53921,,,
Kealba,-37.73371449,144.8239835,408639,288,1152,1701,1779,32,3733,,,
Keilor,-37.71553173,144.8246097,662400,422,444,2063,1149,34,2682,,,
Keilor Downs,-37.72061733,144.801487,437558,642,674,1059,2518,36,1854,,,
Keilor East,-37.74173638,144.865936,623885,819,605,1255,2674,23,1239,,,
Keilor Lodge,-37.69858939,144.8028935,522625,16,463,586,3677,38,599,,,
Keilor North,-37.692332,144.805952,1000000,1,1169,1223,3980,39,1241,,,
Keilor Park,-37.72213169,144.8571469,524529,170,599,2764,2000,31,2660,,,
Kenmare,-35.8100118,142.1673395,255000,1,18766,100586,18065,40,318326,,,
Kennington,-36.76856382,144.3008006,352048,365,397,720,1250,50,93491,,,
Kensington,-37.79342978,144.9273681,757349,723,354,815,532,13,779,,,
Kerang,-35.73291033,143.9221639,199654,127,835,1030,21760,50,209258,,,
Kergunyah,-36.35609492,147.016356,793800,5,18634,26580,26794,67,28849,,,
Kergunyah South,-36.418247,147.035042,1420000,1,20898,33569,33657,73,35752,,,
Kernot,-38.43046196,145.6100507,320750,4,7443,19450,39290,70,44222,,,
Kerrie,-37.37096892,144.6567389,1119286,7,8907,11769,10288,50,23980,,,
Kerrisdale,-37.186122,145.250144,560000,1,20245,20772,20245,46,34752,,,
Kevington,-37.35811391,146.164522,735000,5,26671,67749,34140,78,98079,,,
Kew,-37.80535536,145.039034,1695969,1613,501,1113,725,21,1084,,,
Kew East,-37.79382924,145.0521216,1249693,458,520,1135,863,22,1820,,,
Kewell,-36.480436,142.490754,901000,1,9256,36877,58874,40,246453,,,
Keysborough,-37.99353861,145.1663472,584912,1502,1011,1261,1269,50,1278,,,
Kialla,-36.42004077,145.3968117,377214,276,1694,1696,5842,50,116435,,,
Kialla East,-36.4566405,145.48655,385500,2,9586,9477,12494,50,115458,,,
Kialla West,-36.4724435,145.3875648,370000,4,7188,7175,11622,50,110645,,,
Kiata,-36.370469,141.798854,35000,1,13099,52250,13979,40,309543,,,
Kiewa,-36.25854208,147.0112498,770652,23,16623,17036,17162,64,19254,,,
Kilcunda,-38.54546076,145.4752719,420903,36,9388,11737,44322,101,51707,,,
Killara,-36.139209,146.9499915,1056800,10,5774,5159,5329,60,6434,,,
Killarney,-38.34475899,142.3128662,751111,9,7243,11669,14685,40,163804,,,
Killawarra,-36.2852938,146.2628294,457000,5,8357,9406,8427,46,56820,,,
Kilmany,-38.114545,146.9121387,381667,3,13946,15511,40149,80,123178,,,
Kilmore,-37.29821118,144.9513471,422144,621,1104,1956,1456,50,12933,,,
Kilmore East,-37.28612479,144.9883966,401143,14,3027,4045,3776,50,14064,,,
Kilsyth,-37.80487891,145.317776,555642,896,765,1056,2713,55,2151,,,
Kilsyth South,-37.83214258,145.3081192,599632,155,767,1293,3134,53,2610,,,
King Valley,-36.701772,146.417137,110000,1,31718,31699,32189,60,75345,,,
Kinglake,-37.52165369,145.3485705,596957,174,1779,23655,21222,57,23602,,,
Kinglake Central,-37.494496,145.317622,460000,1,4522,24298,25232,57,24305,,,
Kinglake West,-37.478959,145.2622575,469787,101,9204,16946,28949,57,13897,,,
Kingower,-36.604618,143.770612,525000,2,25099,49251,50553,50,137691,,,
Kings Park,-37.73329742,144.7719078,346323,575,1015,1783,1461,36,1117,,,
Kingsbury,-37.71543158,145.034886,545485,234,460,1040,784,34,962,,,
Kingston,-37.37817294,143.9569539,488455,11,7395,20253,20841,40,53892,,,
Kingsville,-37.80890369,144.8809184,639748,377,283,941,1824,19,936,,,
Kinnabulla,-35.88553245,142.7967889,383000,1,15028,91688,91658,46,247049,,,
Kirkstall,-38.26415803,142.3120567,655833,6,6011,15707,19150,40,164587,,,
Kirwans Bridge,-36.74306127,145.1359387,536167,6,4686,31152,30694,50,75701,,,
Knowsley,-36.8426968,144.58678,290000,5,13944,28497,27447,50,72240,,,
Knoxfield,-37.8865273,145.2484931,562289,645,748,1594,886,53,1962,,,
Koallah,-38.293469,143.218442,523000,1,9122,9038,9485,40,85626,,,
Kolora,-38.147405,142.8983813,877667,3,8960,23985,23155,40,116335,,,
Kongwak,-38.51204472,145.7095024,382333,6,12994,14778,42286,74,53897,,,
Koo Wee Rup,-38.19636027,145.4931531,325495,269,691,843,13576,80,12615,,,
Koo Wee Rup North,-38.203155,145.491171,305000,1,670,591,14225,80,13220,,,
Koondrook,-35.63896083,144.1247685,275369,65,1324,21579,1324,50,211469,,,
Koonoomoo,-35.8825445,145.5611496,245000,1,7791,8748,7564,50,120381,,,
Koonwarra,-38.54996825,145.940955,510412,17,7053,8195,26074,80,65989,,,
Kooreh,-36.64542,143.380214,730000,1,11781,54970,67052,40,148100,,,
Koorlong,-34.27471562,142.0755848,777308,26,9721,9448,8605,50,436173,,,
Kooyong,-37.84216532,145.0353282,1885550,50,734,1006,1004,13,1011,,,
Koriella,-37.180553,145.678789,40000,1,2860,71479,22271,57,71482,,,
Korobeit,-37.563847,144.350492,563000,1,13368,14679,14525,40,14647,,,
Koroit,-38.29520876,142.3649234,483561,98,749,9865,13368,40,159647,,,
Korong Vale,-36.35582633,143.7049942,283333,6,10795,69658,27269,50,171671,,,
Korumburra,-38.43449697,145.8222301,337451,604,957,11600,30577,80,49521,,,
Korweinguboora,-37.45871636,144.1419868,414364,11,12969,12988,13402,40,35603,,,
Koyuga,-36.20810273,144.8848223,727500,2,7818,14807,14483,50,134171,,,
Krowera,-38.4492755,145.6746765,370000,2,14158,18863,37876,74,44230,,,
Kurunjang,-37.66440888,144.5899398,408888,898,1959,3232,13533,46,3340,,,
Kyabram,-36.3140976,145.0450226,269116,431,831,1018,32730,50,122264,,,
Kyneton,-37.24526008,144.4561067,506859,798,1357,1665,1446,50,44193,,,
Kyneton South,-37.289369,144.454328,997000,1,4046,4539,4046,50,40254,,,
Laanecoorie,-36.82598692,143.9002231,391333,9,16561,28355,23660,46,110668,,,
Laang,-38.36109924,142.7820282,151000,1,17547,22861,26367,40,122838,,,
Labertouche,-38.03948969,145.8028587,740600,5,7763,11662,12271,80,26100,,,
Laharum,-36.94345175,142.339474,1028750,4,28191,28500,42170,40,230119,,,
Lake Boga,-35.45639667,143.6320258,312237,57,14554,14609,14681,50,248671,,,
Lake Bolac,-37.71619755,142.8373275,649273,11,40762,48892,60355,40,141029,,,
Lake Bunga,-37.86234333,148.0357798,289000,6,3322,4691,3322,80,219209,,,
Lake Eildon,-37.20040766,145.8897483,563500,2,3965,77831,23590,60,77881,,,
Lake Fyans,-37.1487785,142.623956,1270000,2,17176,17354,75663,40,196100,,,
Lake Gardens,-37.54499634,143.814993,458365,156,1323,1355,3268,40,75771,,,
Lake Goldsmith,-37.56031868,143.4009566,970333,3,14212,34001,14139,40,116630,,,
Lake Lonsdale,-37.057406,142.629841,120000,1,13299,13353,70541,40,203168,,,
Lake Tyers Beach,-37.85750639,148.0785578,304753,93,7067,8398,7067,80,220571,,,
Lake Wendouree,-37.55038216,143.8401266,670134,227,543,1490,1227,40,73924,,,
Lakes Entrance,-37.86833923,148.0022347,270425,546,1589,2282,1666,80,218405,,,
Lal Lal,-37.68287638,144.005314,553703,37,12493,18180,18504,40,51429,,,
Lalbert,-35.67227925,143.3751988,224750,8,40274,40427,40434,50,240782,,,
Lalor,-37.66734517,145.0159047,411793,1497,564,1043,1458,41,1762,,,
Lamplough,-37.150362,143.539214,320000,1,20944,21186,34174,40,98660,,,
Lancaster,-36.30874328,145.1322862,240571,7,7718,7652,29645,50,123472,,,
Lancefield,-37.27165557,144.7336307,537705,264,1815,19564,1815,50,26789,,,
Landsborough,-37.00715443,143.1342061,860833,12,35188,35710,52037,40,164780,,,
Lang Lang,-38.26692829,145.5660729,328038,133,714,10299,22677,80,21890,,,
Lang Lang East,-38.313519,145.651798,445000,1,8565,19205,26817,80,29879,,,
Langkoop,-37.109429,141.002973,165000,1,28108,28584,28093,40,327236,,,
Langley,-37.152135,144.496893,665000,2,11377,11439,11367,50,51614,,,
Langsborough,-38.65170258,146.6757711,288917,12,9812,9753,51932,80,121150,,,
Langwarrin,-38.15216739,145.1957555,434932,2421,922,1024,2717,75,1297,,,
Langwarrin South,-38.18872463,145.189806,676000,53,2825,3042,3601,77,4324,,,
Lara,-38.02475416,144.4005354,406278,1794,984,1491,14412,40,6919,,,
Larpent,-38.312898,143.495342,363000,1,8159,8355,32362,40,61420,,,
Launching Place,-37.78053638,145.5695027,418610,177,1049,3961,15283,66,19167,,,
Lauriston,-37.24035574,144.3685758,637591,22,7540,7567,7835,49,49291,,,
Lavers Hill,-38.68131578,143.3904181,304769,13,24984,41410,54185,40,76060,,,
Laverton,-37.85721914,144.7726215,362315,756,406,1856,2625,31,1475,,,
Learmonth,-37.42611388,143.7166802,356781,32,15224,15171,18685,40,91543,,,
Leichardt,-36.687566,144.130563,490000,1,4870,16851,14905,50,110283,,,
Leigh Creek,-37.551947,143.9674,900000,1,10853,8789,10042,40,43805,,,
Leitchville,-35.90642088,144.3015625,262181,21,12989,39648,13425,50,178031,,,
Lemnos,-36.355679,145.4665793,471667,3,5203,5217,5010,50,125253,,,
Leneva,-36.17125776,146.879365,603400,10,3018,3878,3820,60,5400,,,
Leongatha,-38.47887306,145.9504411,326363,750,640,1127,30300,80,60302,,,
Leongatha North,-38.4179885,146.000969,479000,2,7958,8313,26914,80,58529,,,
Leongatha South,-38.54227833,145.855364,655000,3,10902,10869,39670,80,60951,,,
Leopold,-38.18738968,144.4674513,425983,1335,600,1435,6498,40,7202,,,
Leslie Manor,-38.150907,143.259562,580000,1,13498,13125,14271,40,85980,,,
Lethbridge,-37.96354867,144.1352388,725171,70,9653,9598,9868,40,25086,,,
Lexton,-37.27652164,143.5209072,611464,28,20662,32001,21141,40,115447,,,
Lillicur,-37.15969981,143.6041835,662500,2,17215,17356,36027,40,93449,,,
Lilydale,-37.75913698,145.3547807,527213,1342,1073,1539,1365,60,1496,,,
Lima,-36.776494,145.981461,215000,1,24755,25226,24661,57,112652,,,
Lima East,-36.77553019,145.9886151,333000,5,24622,25119,24531,57,108996,,,
Lima South,-36.801156,146.007461,560000,1,28189,28033,27393,57,107156,,,
Lindenow,-37.8034021,147.4600326,267603,39,13449,15198,48138,80,193763,,,
Lindenow South,-37.82874938,147.4316498,310273,11,15679,17491,50233,80,195798,,,
Linton,-37.68500466,143.5578239,318404,73,12204,25588,16870,40,97118,,,
Lismore,-37.95397551,143.3411387,330349,43,30039,35146,30138,40,89533,,,
Little Hampton,-37.361721,144.292133,562000,1,4188,13497,4188,46,37195,,,
Little River,-37.9681936,144.503078,612806,80,1849,10071,14472,40,17637,,,
Llanelly,-36.734357,143.853615,815000,1,17204,36148,34368,50,121786,,,
Llowalong,-37.9167,147.026569,235000,1,7056,7180,59015,80,134237,,,
Loch,-38.37820093,145.7185729,355295,44,10967,25038,29418,80,39121,,,
Loch Sport,-38.03973984,147.5936123,203629,508,17578,24115,40219,80,222294,,,
Lockington,-36.27052987,144.5339259,239646,41,18067,24820,24289,50,133000,,,
Lockwood,-36.81308262,144.1542306,435324,34,7740,7920,11449,50,102966,,,
Lockwood South,-36.8709696,144.1416341,505536,56,11320,11357,13178,50,94474,,,
Londrigan,-36.352961,146.4269295,222500,2,9017,9328,9219,57,46544,,,
Long Forest,-37.64646991,144.5081192,626857,7,6286,6495,7621,46,6613,,,
Long Gully,-36.74425716,144.2591896,233289,194,1478,2595,2489,50,97949,,,
Longford,-38.18191274,147.0942006,403481,53,8243,8923,54499,80,139550,,,
Longlea,-36.76851593,144.4299402,511300,20,7731,12339,11923,50,86577,,,
Longwarry,-38.1108007,145.7650584,475878,282,568,8098,8759,80,23418,,,
Longwarry North,-38.08465838,145.7932729,627700,10,4135,7911,8591,80,25209,,,
Longwood East,-36.842254,145.44213,365000,1,15298,33857,33430,50,75528,,,
Lorne,-38.53541984,143.9749695,895096,276,1532,42795,1532,40,23738,,,
Lower Norton,-36.77219793,142.1187836,278167,6,8461,9367,16343,40,257459,,,
Lower Plenty,-37.73023145,145.1196912,810732,315,582,2883,2604,41,2920,,,
Lubeck,-36.746353,142.549738,243000,1,31590,40035,54174,40,234332,,,
Lucas,-37.54991173,143.779909,419769,26,3326,920,6058,40,77409,,,
Lucknow,-37.81503812,147.6528786,316976,42,2013,2317,31260,80,200328,,,
Lurg,-36.5936195,146.1890715,295000,2,17723,18548,17831,57,79650,,,
Lynbrook,-38.05410853,145.2556574,562167,626,1428,673,2841,61,684,,,
Lyndhurst,-38.06768279,145.2473776,510985,655,1181,981,1351,62,1012,,,
Lyonville,-37.39129545,144.261212,466594,16,5947,11934,5947,46,35267,,,
Lysterfield,-37.91873095,145.2794213,760735,488,2088,3240,2081,58,2639,,,
Lysterfield South,-37.9577562,145.2775624,926201,87,1594,2598,5058,60,2682,,,
Macarthur,-38.03437694,142.000362,313065,23,32362,32347,49547,40,195706,,,
Macclesfield,-37.88095862,145.4842571,735188,69,5951,6072,6980,66,17911,,,
